"","Genotype","Treatment","Roottype","Type","Filename","Root area","Metaxylem number","Total Metaxylem area","Cortical cell size","Cortical file number","Stele area","Cortex area","Aerenchyma area","Aerenchyma percent","RXA","TSA","TCA","AA","aerenchyma","radius","r_stele","MXA","nX","X_size","CF","OneC","OC","ratio","nPX","PXA_1","k_protxyl_s","kx_unM","LMXA","LMXA_1","k_Mxyl_s","kx_M","m_CF","m_OC","m_aerenchyma","id","model_RXA","model_TSA","model_XVA","model_AA","Kx","Kr1","Kr2","Kr3","kr1_new","kr2_new","kr3_new"
"233","PM","non-sheltered","CR3","Modern","PM-WW-CR3-4.tif",21.6967767146862,15,0.636281489483825,0.00483808622353375,11,5.22908206317139,16.4676946515148,0.766362188889358,4.65373086583716,21.6967767146862,5.22908206317139,16.4676946515148,0.766362188889358,0.0465373086583716,2.62798373788859,1.29014282789689,0.636281489483825,15,0.232398903324119,11,0.121621900908336,0.0784859395091985,6.54620328319948,98.1930492479922,750.852496539597,0.969065528894676,1.90310998406573,0.636281489483825,42418.7659655883,3092.85775847846,929.760437527603,11.1666666666667,0.0728647231297672,0.184533292544614,233,22.9655781491279,5.59385967520132,0.545295928246222,0.799772575832893,683.62496744872,7.348503124488e-05,4.94271817685821e-05,4.8335388194758e-05,4.45037227486103e-05,2.9933900229884e-05,2.92726923936069e-05
"234","W2","non-sheltered","CR2","Modern","W2-WW-CR2-3.tif",21.775841710167,21,0.671330821478907,NA,NA,8.20556841203508,13.5702732981319,NA,NA,21.775841710167,8.20556841203508,13.5702732981319,NA,0.189457107471363,2.63276768749533,1.61614156165486,0.671330821478907,21,0.201750075176299,17.5,0.0580929214765983,0.0723476612146572,5.83331023033267,122.499514836986,752.219339284379,0.972596890380771,2.38285294407211,0.671330821478907,31968.1343561384,1756.62261956194,740.164353160086,17.5,0.0723476612146572,0.189457107471363,234,21.7132152700521,8.31231294485883,0.576683401799649,2.53149011234177,545.594630779889,9.74720038257326e-05,6.33796517045561e-05,5.98400444163188e-05,5.89233577106678e-05,3.83139952230999e-05,3.61742470060326e-05
"235","PM","sheltered","CR3","Modern","PM-DS-CR3-7.tif",21.7766042588493,20,0.490614675965426,0.00150805284916114,11,6.40391056277681,15.3726936960725,1.10931477738776,7.21613790868137,21.7766042588493,6.40391056277681,15.3726936960725,1.10931477738776,0.0721613790868137,2.63281378435767,1.42773528441678,0.490614675965426,20,0.176730021030187,11,0.109552590903717,0.0438190885699656,5.42259714030575,108.451942806115,752.232509816478,0.972630948879499,2.10967432078674,0.490614675965426,24530.7337982713,1034.34392105795,415.847242743965,10.8571428571429,0.0564285498469519,0.141100414976395,235,22.7336351122755,6.66578758564506,0.418068296225193,1.13827546117562,301.38211260991,8.09777399149285e-05,5.43135786275869e-05,5.28203223590493e-05,4.89514589464786e-05,3.28328367427616e-05,3.19301556725974e-05
"236","GBL","non-sheltered","CR2","Landrace","GBL-WW-CR2-4.tif",21.8654611492785,19,0.863301835331053,NA,NA,4.43983068314016,17.4256304661384,2.18345858123299,12.5301554252278,21.8654611492785,4.43983068314016,17.4256304661384,2.18345858123299,0.125301554252278,2.638179760703,1.1887985529204,0.863301835331053,19,0.240524649769267,12.5,0.115950496622608,0.0716059110020947,4.77035895293396,90.6368201057453,753.765645915144,0.976599655874649,1.77031774649687,0.863301835331053,45436.9387016344,3548.64057234535,1350.25373523773,12.5,0.0716059110020947,0.0811774624551921,236,21.8828312970708,4.65732966309348,0.742294055406449,2.15122571460169,1001.72138347021,6.40991303373398e-05,4.4054948667254e-05,4.31153411808143e-05,3.86694401687049e-05,2.65772748032333e-05,2.60104325498715e-05
"237","BS","non-sheltered","CR1","Landrace","BS-WW-CR1-2.tif",23.0070061009384,22,0.424751347712211,0.00230007660197898,12,6.82828411181664,16.1787219891218,NA,NA,23.0070061009384,6.82828411181664,16.1787219891218,NA,0.0848226154543805,2.70617026319844,1.47428299130897,0.424751347712211,22,0.156787379563237,12,0.102657272657455,0.0541160649489568,5.08738817418169,111.922539831997,773.191503770982,1.02758565609415,2.30019993049972,0.424751347712211,19306.8794414641,640.719669382658,284.216854458869,13.6666666666667,0.0634711910023826,0.0848226154543805,237,22.4079404523304,7.21108561237052,0.361656167037835,1.28338367335874,205.03833313835,8.76477608191077e-05,5.86175454077071e-05,5.67938430780115e-05,5.15472901871669e-05,3.44740766330197e-05,3.34015231265149e-05
"238","GBL","sheltered","CR1","Landrace","GBL-DS-CR2-3.tif",23.0807663173316,18,0.629780088458339,0.00703110093937475,14,5.05095272648891,18.0298135908427,NA,NA,23.0807663173316,5.05095272648891,18.0298135908427,NA,0.0605018523604147,2.7105047683973,1.26797799172083,0.629780088458339,18,0.211063565084598,14,0.103037626905462,0.094616466637877,5.36335772570584,96.5404390627052,774.4299338278,1.03088008475746,1.99043232006968,0.629780088458339,34987.7826921299,2104.15015329558,759.484487506478,15.3333333333333,0.0900549834566355,0.0605018523604147,238,22.4614718368804,5.37355766791358,0.540763389308418,1.03888015952527,560.238337779957,7.24985850058746e-05,4.91727347862987e-05,4.78921137707997e-05,4.25695918538285e-05,2.88731600764301e-05,2.81212072770091e-05
"239","W2","sheltered","CR2","Modern","W2-DS-CR2-2.tif",25.3282337488453,28,0.583440183003248,0.00431790477660973,14,6.95968325392659,18.3685504949187,NA,NA,25.3282337488453,6.95968325392659,18.3685504949187,NA,NA,2.83940613541483,1.48840047851128,0.583440183003248,28,0.16288241957525,14,0.0965004040645395,0.074146659479577,4.03482641706432,112.975139677801,811.258895832809,1.13126104197675,2.55608748458756,0.583440183003248,20837.1493929731,746.312125913693,420.490877996256,13.5,0.0602695652603476,NA,239,24.620106922031,7.26165509317943,0.501178738497327,0,309.530733917117,8.75266602515678e-05,5.86007542732553e-05,5.67864523410989e-05,4.90606132656213e-05,3.28470083767692e-05,3.18300523409196e-05
"240","W2","non-sheltered","CR1","Modern","W2-WW-CR1-1.tif",26.2053530317569,28,0.770195706990554,0.00329161222328946,12,7.96178430493444,18.2435687268225,0.320491762622277,1.75673831924713,26.2053530317569,7.96178430493444,18.2435687268225,0.320491762622277,0.0175673831924713,2.88815216720736,1.5919530947624,0.770195706990554,28,0.187144294150418,12,0.108016589370414,0.0647380170272906,4.31057224091015,120.696022745484,825.186333487818,1.1704367256728,2.8253411532791,0.770195706990554,27506.9895353769,1300.55885862468,731.138301983098,12.3333333333333,0.0773404348732998,0.015744212026278,240,25.3707694698518,8.30640799243901,0.665050564263684,0.306808633720829,544.531232616339,9.61847505833363e-05,6.41078592839564e-05,6.22063463383107e-05,5.30037117822675e-05,3.53273723314481e-05,3.42795217781118e-05
"241","W2","sheltered","CR2","Modern","W2-DS-CR2-1.tif",27.6450831060815,32,0.64299862133773,0.00169038212660027,13,7.84551846565869,19.7995646404228,NA,NA,27.6450831060815,7.84551846565869,19.7995646404228,NA,NA,2.96642937840061,1.58028671128269,0.64299862133773,32,0.159950311805865,13,0.106626359009071,0.0463924710411182,3.74456803728866,119.826177193237,847.551250971604,1.23474087574486,2.95908557929471,0.64299862133773,20093.7069168041,694.007260573431,447.12373234629,13.5,0.0602695652603476,NA,241,28.6844077252447,8.1228014021523,0.550897602886124,0,327.306258526758,8.52935465207629e-05,5.81922039114298e-05,5.6648009996353e-05,4.57617148800522e-05,3.12212957751554e-05,3.03928044702e-05
"242","GBL","non-sheltered","CR1","Landrace","GBL-WW-CR1-3.tif",30.71792781188,37,0.74780925109333,0.00399038890543746,11,9.94461508689566,20.7733127249843,0.874021892382305,4.20742663413096,30.71792781188,9.94461508689566,20.7733127249843,0.874021892382305,0.0420742663413096,3.1269506081167,1.77917657821009,0.74780925109333,37,0.160416713290713,11,0.122524911809692,0.0712791761545785,3.63933528841471,134.655405671344,893.414459461915,1.37198650993254,3.69490800141157,0.74780925109333,20211.0608403603,702.137398704536,523.276583042768,13,0.0782511470794924,0.063324565835012,242,32.0263513847945,10.3317135932785,0.641816214551298,0.901767677153528,383.697519355806,9.56696178214313e-05,6.55216043178899e-05,6.39274231556022e-05,4.86937418853691e-05,3.33490627560123e-05,3.25376594306655e-05
"243","W2","non-sheltered","CR1","Modern","W2-WW-CR1-2.tif",31.7249957855701,29,1.02503624591575,0.00499458042369272,15,11.1052774250861,20.619718360484,0.492508299960979,2.38853068383723,31.7249957855701,11.1052774250861,20.619718360484,0.492508299960979,0.0238853068383723,3.17779480106662,1.88013818460734,1.02503624591575,29,0.212141517753403,15,0.0865104410972857,0.0797452023936593,4.90286562221803,142.183103044323,907.94137173332,1.41696622610837,4.02937309874184,1.02503624591575,35346.0774453705,2147.46619758973,1249.55976770079,12.3333333333333,0.0773404348732998,0.015744212026278,243,32.6192431035543,11.3665410880564,0.874175470960014,0.508139063812836,909.454743467815,9.72411276211371e-05,6.70123937014337e-05,6.46622160602872e-05,4.87017164466981e-05,3.35621220804551e-05,3.23850719178488e-05
"244","W2","non-sheltered","CR1","Modern","W2-WW-CR1-3.tif",32.2308578752095,29,0.719865291855817,0.00601844043564673,10,11.0120282687832,21.2188296064264,0.122643690326643,0.577994604799027,32.2308578752095,11.0120282687832,21.2188296064264,0.122643690326643,0.00577994604799027,3.20302992522141,1.87222794148818,0.719865291855817,29,0.177779498883341,10,0.133080198373324,0.0875380851989495,4.88252811439167,141.593315317358,915.151407206118,1.43956006665393,4.07664164872015,0.719865291855817,24822.9410984765,1059.13266062723,618.373584812516,12.3333333333333,0.0773404348732998,0.015744212026278,244,31.1595856468625,11.5504141837099,0.617397576646231,0.107678507852776,454.115824963838,0.000117272956235838,7.77489400562636e-05,7.58019657360743e-05,5.82716087944229e-05,3.86325710936168e-05,3.76651415211013e-05
"245","PM","non-sheltered","CR1","Modern","PM-WW-CR1-1.tif",32.236762542799,29,0.844220655484171,0.00190955453852014,13,15.3009591440479,16.9358033987511,2.82055419895085,16.6543867600568,32.236762542799,15.3009591440479,16.9358033987511,2.82055419895085,0.166543867600568,3.20332330805559,2.2069088254037,0.844220655484171,29,0.192523632498731,13,0.0766472678962998,0.0493084206933497,5.74300420765861,166.5471220221,915.235230873027,1.43982379291594,4.79597017858186,0.844220655484171,29111.0570856611,1456.66551513348,849.661968956,16.3333333333333,0.0713347269424835,0.103120332988785,245,33.0926881225976,15.615904446552,0.725910128071108,2.89923042736346,626.135843437638,0.000120544821686749,8.13380108695142e-05,7.74275931886935e-05,5.98918760005609e-05,4.04122383107289e-05,3.84693738427825e-05
"246","PM","sheltered","CR2","Modern","PM-DS-CR2-2.tif",32.6971131328669,22,1.33069582888565,0.00498435030941892,11,12.1551490914722,20.5419640413947,0.406758340980434,1.98013364331066,32.6971131328669,12.1551490914722,20.5419640413947,0.406758340980434,0.0198013364331066,3.22611443688245,1.96700384439216,1.33069582888565,22,0.277512862220454,11,0.1144645993173,0.0796634917560429,6.75726393808542,148.659806637879,921.746981966415,1.46038490638949,4.34201075601479,1.33069582888565,60486.174040257,6288.63106347595,2771.33967868543,13.5,0.0738158319199834,0.0482997645620181,246,34.0708838268909,12.6246417079836,1.14237667126303,0.416915043551892,2047.25012045272,0.000107543300514699,7.3408985221997e-05,7.13164483522667e-05,5.30546829884671e-05,3.62150912313295e-05,3.51827732744332e-05
"247","BS","sheltered","CR1","Landrace","BS-DS-CR1-1.tif",32.8943314166609,34,0.618760018728506,0.00200344948986698,11,12.8138884425913,20.0804429740696,0.84298281223551,4.19802896442113,32.8943314166609,12.8138884425913,20.0804429740696,0.84298281223551,0.0419802896442113,3.23582924291892,2.01960079514072,0.618760018728506,34,0.152221754314727,11,0.110566222525291,0.0505061492927162,4.48768927310859,152.581435285692,924.522640833977,1.46919347012252,4.48343296767321,0.618760018728506,18198.8240802502,569.286048793566,391.597946147298,12,0.0706465768977422,0.0898290289833634,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","BS","non-sheltered","CR1","Landrace","BS-WW-CR1-1.tif",33.2560806399421,36,0.546473989459803,0.00447177099408537,16,9.41515881123114,23.840921828711,1.88689750535875,7.9145324954944,33.2560806399421,9.41515881123114,23.840921828711,1.88689750535875,0.079145324954944,3.25357330383364,1.73116669607675,0.546473989459803,36,0.139023608461677,16,0.0951504129848054,0.0754561837404275,3.64099413498563,131.075788859483,929.592372523897,1.48535064899734,3.89387016100542,0.546473989459803,15179.8330405501,396.075406761804,289.068163029504,13.6666666666667,0.0634711910023826,0.0848226154543805,248,32.5246228663854,9.79680082422622,0.465852592295797,1.78563533995013,207.963628051084,8.70297418624431e-05,6.10815327763171e-05,5.93018601663184e-05,4.25723114862627e-05,2.98792341992906e-05,2.90086723077457e-05
"249","BS","sheltered","CR1","Landrace","BS-DS-CR1-2.tif",37.1831416633431,39,0.58043369828418,0.00684033750407286,13,15.4256422245521,21.757499438791,3.14099993585347,14.4364013184964,37.1831416633431,15.4256422245521,21.757499438791,3.14099993585347,0.144364013184964,3.44031417036504,2.2158823120394,0.58043369828418,39,0.137657242281774,13,0.0941870660250496,0.0933241030469653,4.28759449193994,167.216185185657,982.946905818583,1.66074902810624,5.55408234061429,0.58043369828418,14882.91534062,380.732464289405,302.525404486351,12,0.0706465768977422,0.0898290289833634,249,38.3995896818062,15.8697404760763,0.50071767017604,3.23414620800125,221.547600698446,0.00010841333970454,7.59951069204943e-05,7.3344754923159e-05,5.01539047209969e-05,3.51566639505787e-05,3.39305648200315e-05
"250","PM","sheltered","CR3","Modern","PM-DS-CR3-8.tif",37.9745934065651,15,0.697810471719593,0.00374521722048895,14,8.25001289897007,29.724580507595,2.75505650085084,9.26861356427516,37.9745934065651,8.25001289897007,29.724580507595,2.75505650085084,0.0926861356427516,3.47673532284519,1.62051247045062,0.697810471719593,15,0.24337623649043,14,0.132587346599612,0.069054751239503,8.18836065311988,122.825409796798,993.352949384341,1.69609845407056,4.16647975353864,0.697810471719593,46520.6981146396,3719.94341572027,1120.14950446962,10.8571428571429,0.0564285498469519,0.141100414976395,250,36.4349075898988,8.52854406141486,0.604954972434961,2.58748054144705,843.772622021874,7.80023434860734e-05,5.59290310974631e-05,5.49712194422811e-05,3.57072292992412e-05,2.56027017731598e-05,2.51642431465523e-05
"251","GBL","sheltered","CR1","Landrace","GBL-DS-CR1-2.tif",39.1330754107835,22,0.661194464917143,0.0062227714075477,19,12.9093847875183,26.2236906232652,1.87362027121568,7.14476195640226,39.1330754107835,12.9093847875183,26.2236906232652,1.87362027121568,0.0714476195640226,3.52936889259655,2.02711242964413,0.661194464917143,22,0.195617778924815,19,0.079066129629075,0.0890116769527292,6.96097739792118,153.141502754266,1008.39111217044,1.74784093134706,5.35333973603808,0.661194464917143,30054.2938598701,1552.59057003136,688.493190549835,15.3333333333333,0.0900549834566355,0.0605018523604147,251,40.0232415792299,13.1622677095726,0.568723341788268,1.91975627961151,508.01842583407,9.26834744911891e-05,6.61177770122592e-05,6.38484844410544e-05,4.17951014957578e-05,2.98154467780981e-05,2.87921218125878e-05
"252","PM","sheltered","CR2","Modern","PM-DS-CR2-1.tif",40.6341473951268,21,0.748756775100655,0.0036282822313619,16,11.8600536654677,28.7740937296591,2.20979839475724,7.67981926909297,40.6341473951268,11.8600536654677,28.7740937296591,2.20979839475724,0.0767981926909297,3.59642194862035,1.94298027071524,0.748756775100655,21,0.213066805468829,16,0.103340104869069,0.067968172083924,6.99374328497754,146.868608984528,1027.54912817724,1.81488485844946,5.3309922925511,0.748756775100655,35655.0845286026,2185.17804240514,923.105770102708,13.5,0.0738158319199834,0.0482997645620181,252,39.8605276197324,12.3799685931621,0.643103817103382,2.09649015858232,679.232958232528,9.1812860857665e-05,6.5846139116508e-05,6.41304355258856e-05,4.06305790968475e-05,2.91393464772093e-05,2.83800843237992e-05
"253","PM","non-sheltered","CR2","Modern","PM-WW-CR2-2.tif",41.7239218460612,20,0.996305300090236,0.00556465961745004,14,10.4052358640519,31.3186859820093,NA,NA,41.7239218460612,10.4052358640519,31.3186859820093,NA,NA,3.6443294052488,1.81991468030835,0.996305300090236,20,0.251846709994802,14,0.130315337495747,0.084173301455558,6.88464192818953,137.692838563791,1041.23697292823,1.8635585793693,5.13197341246527,0.996305300090236,49815.2650045118,4265.48851679557,1711.32738013069,14.5,0.0868261328023894,NA,253,40.2896144189737,10.7906797899261,0.85218426966535,0,1255.33436040137,9.30349965933678e-05,6.56904417613313e-05,6.44286658338145e-05,4.06301899247805e-05,2.86882917475797e-05,2.81372496940008e-05
"254","BS","sheltered","CR1","Landrace","BS-DS-CR1-4.tif",42.6478007053994,34,0.713218397639796,NA,NA,16.0604747953114,26.587325910088,NA,NA,42.6478007053994,16.0604747953114,26.587325910088,NA,0.0898290289833634,3.68445607770328,2.26101921799732,0.713218397639796,34,0.163428151861339,12,0.11861973830883,0.0706465768977422,5.01710567334941,170.58159289388,1052.70173648665,1.90482273428191,6.49855392388568,0.713218397639796,20977.0116952881,756.364483941539,520.826403004132,12,0.0706465768977422,0.0898290289833634,254,41.7326296553911,16.7553275349729,0.61130800220102,2.25081221335888,379.582719518341,0.000117420670732434,8.21785494377781e-05,7.99489870286034e-05,5.07214084633136e-05,3.54981090378393e-05,3.45350201290058e-05
"255","W2","non-sheltered","CR2","Modern","W2-WW-CR2-2.tif",43.2251612642417,24,0.87681053821985,0.00340094072426961,18,15.2635411558924,27.9616201083493,6.69195655430202,23.9326495688418,43.2251612642417,15.2635411558924,27.9616201083493,6.69195655430202,0.239326495688418,3.70931208747616,2.20420871246208,0.87681053821985,24,0.215676247581689,18,0.0836168541674493,0.0658043480283812,6.93107506671551,166.345801601172,1059.80345356462,1.93060998474196,6.42297730982258,0.87681053821985,36533.7724258271,2294.20871644187,1107.64316120192,17.5,0.0723476612146572,0.189457107471363,255,42.2686501049395,15.550625690626,0.750911853094928,6.41574279045695,811.542401471225,9.57959664314845e-05,6.97700794962701e-05,6.73642013316793e-05,4.11030434384662e-05,2.99361519599212e-05,2.89038651279118e-05
"256","GBL","sheltered","CR1","Landrace","GBL-DS-CR1-1.tif",44.2427542406386,29,0.916078091747073,0.0058815475520874,13,13.7108616522871,30.5318925883515,1.51304106910683,4.95560851568069,44.2427542406386,13.7108616522871,30.5318925883515,1.51304106910683,0.0495560851568069,3.75271982258136,2.08909138431549,0.916078091747073,29,0.200549834934715,13,0.127971418328144,0.0865368067793004,5.44009150395044,157.762653614563,1072.20566359467,1.9760597899752,6.23496872335047,0.916078091747073,31588.8997154163,1715.19256453831,1001.04665615557,15.3333333333333,0.0900549834566355,0.0605018523604147,256,46.1019237214355,14.3126923355637,0.784055290193426,1.57687693472875,732.260018477055,9.76034495420256e-05,6.99666740370043e-05,6.85276948514162e-05,4.13941679417688e-05,2.96732571338855e-05,2.9062978026411e-05
"257","W2","non-sheltered","CR2","Modern","W2-WW-CR2-1.tif",44.9752646541369,25,1.0226420849205,0.00488814996962984,17,13.7758227331186,31.1994419210183,4.35505893976223,13.9587719254309,44.9752646541369,13.7758227331186,31.1994419210183,4.35505893976223,0.139587719254309,3.78365846412492,2.09403451888145,1.0226420849205,25,0.228216418570724,17,0.0993896438378516,0.0788909744009332,6.32524854911203,158.131213727801,1081.04527546426,2.00877665850421,6.35300582234693,1.0226420849205,40905.68339682,2876.14775077346,1444.42688120908,17.5,0.0723476612146572,0.189457107471363,257,46.0119484632201,14.0135530854497,0.882846539961665,4.4834160134394,1076.9779932714,8.61795269622048e-05,6.35193319286783e-05,6.19019350039391e-05,3.6250358850844e-05,2.67186263088946e-05,2.60382881706758e-05
"258","W2","sheltered","CR1","Modern","W2-DS-CR1-1.tif",46.1431070554323,26,1.28755151097738,0.00238014429422963,15,16.1966678458633,29.946439209569,4.72785434430188,15.787701206196,46.1431070554323,16.1966678458633,29.946439209569,4.72785434430188,0.15787701206196,3.83246750214286,2.27058571707245,1.28755151097738,26,0.251102300609801,15,0.104125452338027,0.0550499213222774,6.58826427172777,171.294871064922,1094.99071489796,2.06093720885503,7.06055946927445,1.28755151097738,49521.2119606684,4215.27989275015,2199.00610369935,16.5,0.0734462671995866,0.152747892555307,258,47.1494559139279,16.4120067762095,1.10939504191364,4.86734981958633,1635.48070329379,9.55378201709503e-05,7.01091382113407e-05,6.82511002133265e-05,3.96750039600585e-05,2.911496547853e-05,2.83433583307299e-05
"259","PM","non-sheltered","CR1","Modern","PM-WW-CR1-2.tif",49.3535375066829,23,1.26212614519164,0.00677590440201347,12,17.9452380068692,31.4082994998137,3.31978025136983,10.5697548235285,49.3535375066829,17.9452380068692,31.4082994998137,3.31978025136983,0.105697548235285,3.96354877685638,2.39000976305696,1.26212614519164,23,0.264327606225943,12,0.131128251149952,0.0928835261819264,7.83474469276203,180.199127933527,1132.44250767325,2.20432797717662,7.94435958333403,1.26212614519164,54875.049790941,5175.99373204347,2388.90147632333,16.3333333333333,0.0713347269424835,0.103120332988785,259,48.026561853316,18.608451611889,1.08049543220137,3.10586060951939,1755.38391567284,0.0001172654038524,8.3726365166669e-05,8.18123024591318e-05,4.70875211269114e-05,3.36200350584844e-05,3.28514497364842e-05
"260","BS","sheltered","CR1","Landrace","BS-DS-CR1-3.tif",49.6632638553284,31,0.706257075159209,0.00364338435824891,NA,18.9214959935608,30.7417678617675,2.55595616882621,8.31427841209146,49.6632638553284,18.9214959935608,30.7417678617675,2.55595616882621,0.0831427841209147,3.97596628070525,2.45415957837656,0.706257075159209,31,0.170316066414078,12,0.126817225194058,0.0681094783535453,5.96716574721794,184.982138163756,1135.99036591579,2.21816160471538,8.20640552865999,0.706257075159209,22782.4862954584,892.16693276009,561.349903839916,12,0.0706465768977422,0.0898290289833634,260,48.3651035434511,19.5727551596708,0.603770816280066,2.36693238380555,406.483890535903,0.0001234274019919,8.72954895180913e-05,8.51459044644681e-05,4.94070617131011e-05,3.49437286071917e-05,3.40832658599576e-05
"261","PM","non-sheltered","CR2","Modern","PM-WW-CR2-1.tif",53.668314735506,22,0.963919960540579,0.00628827863407503,15,13.2737219641504,40.3945927713556,NA,NA,53.668314735506,13.2737219641504,40.3945927713556,NA,NA,4.13317736797428,2.05551865173829,0.963919960540579,22,0.236191468143175,15,0.138510581082399,0.0894789641492208,7.05724866698214,155.259470673607,1180.90781942122,2.39704332528093,7.44327355729639,0.963919960540579,43814.5436609354,3299.74570819074,1459.33138516122,14.5,0.0868261328023894,NA,261,56.1351017519938,14.0321792337183,0.826867862118667,0,1075.14085235063,9.01328624830767e-05,6.59627897906506e-05,6.49228517501388e-05,3.47071739779568e-05,2.54000811498177e-05,2.49996355242822e-05
"262","PM","sheltered","CR1","Modern","PM-DS-CR1-1.tif",55.174348710169,26,0.993714308794081,0.00327858455459622,14,16.6629668422998,38.5113818678692,3.77314946559401,9.79749176110977,55.174348710169,16.6629668422998,38.5113818678692,3.77314946559401,0.0979749176110977,4.19076850448682,2.30303866208467,0.993714308794081,26,0.220596773995328,14,0.134837845885868,0.0646097787155306,6.68132933250126,173.714562645033,1197.36242985338,2.46430887487762,8.56172676843278,0.993714308794081,38219.7811074647,2510.84716462529,1314.20225237358,15.6666666666667,0.0734825870275253,0.0687007759561393,262,53.5193607326323,17.1960704496056,0.851625953092929,3.57636751389398,962.610282751472,0.000102919881720194,7.53837175940288e-05,7.39628986288042e-05,3.90864059913228e-05,2.86288571437146e-05,2.80892655119838e-05
